10000 9000000 9000000 
574761 248489 712181 168837
1826228 1850442 1881552 1750722
4236927 7768166 4337967 7646898
174738 8446956 243959 8279354
7212031 1373293 7331422 1289731
929663 2598792 1009772 2504325
7509908 5286542 7654563 5218866
2600401 7738566 2687613 7611703
7930967 6665527 8010070 6530962
5284873 8572257 5348531 8427620
5029598 5496219 5068501 5381829
1342638 5519193 1526279 5487803
8302350 6104194 8356334 5925495
4327649 783732 4384819 610996
8304545 2731994 8356373 2583319
8336530 2451835 8469909 2397145
8454159 3350196 8572617 3258303
5125846 2830871 5266873 2752754
3804913 5666133 3872340 5578684
1080134 3535405 1190461 3490365
3081927 4436537 3120251 4259335
7808862 3885826 7912345 3785684
5948478 1552716 6085199 1489418
6086091 2378084 6145200 2246151
250093 2145550 285555 2031265
5391168 1909554 5461823 1860705
652992 8501151 757242 8444686
4772492 4311475 4874330 4268840
6876468 1081074 6921904 940643
4602703 8472076 4708260 8363486
4436549 2494301 4532869 2399794
2445676 8504145 2509593 8366045
4177225 2765879 4325302 2728361
514377 7934811 583572 7818969
7209100 8764661 7260604 8637851
6290287 5311583 6351811 5191193
2449452 5973345 2528816 5846346
3515696 2759484 3580412 2590935
4760869 3316298 4826535 3159511
7706960 3308273 7764428 3107873
7440804 7450935 7573448 7387506
7045594 4415392 7242225 4357637
5684817 3353117 5730169 3212872
8421055 3010361 8563485 2966010
1391544 2029033 1456133 1933210
2509593 8438563 2619880 8372454
8501157 2583319 8563485 2451835
8558154 7942866 8652372 7824718
8003802 3756155 8170628 3693522
6814018 4276593 6877071 4133325
2070303 2382256 2253094 2315969
8113750 4443024 8190892 4381443
3497063 658471 3529722 490625
2369471 5136043 2511898 5059963
4475464 1304407 4535592 1203144
3620002 6420075 3707160 6298631
8200839 4109871 8257727 3942530
928730 6425856 987491 6347500
5499492 3096377 5618698 3008141
8629374 4518139 8705608 4370811
7353729 6360334 7414580 6246153
5495007 2453084 5643181 2387196
6548540 6389951 6610976 6230784
7235747 5003770 7363749 4939168
5758135 6172185 5848355 6093412
7076883 3298463 7148570 3183079
5351691 1552716 5419339 1406603
8170628 3885826 8207564 3774145
5091142 1767200 5182925 1694296
3998808 8389731 4197047 8353638
5417171 8637783 5504738 8572257
5156549 4087035 5225324 3985310
4705051 3815443 4756333 3645115
8558154 5616520 8656108 5549251
2377745 7602456 2412920 7446102
6062465 2003707 6134944 1909554
5284873 8170693 5369648 8053355
2323211 3690340 2401448 3594594
5169212 3424953 5234938 3320960
7311209 266689 7400225 203712
433091 8605178 514377 8522583
5050660 8268821 5143067 8139540
2047808 8429732 2215015 8356291
4830771 2441967 4871680 2258605
0 5583950 83082 5506223
1391544 974789 1433482 847106
981735 8031481 1079852 7947908
3543589 3539008 3590577 3402654
5670770 2609165 5733471 2467652
6324659 1447026 6400560 1289731
3395830 7345764 3470767 7209771
4221055 6435045 4327097 6329249
1933124 6926494 1979660 6789308
355785 5961915 425979 5844068
8862682 4116156 8959412 4034045
3784981 3291862 3979185 3245098
7651915 8471627 7812781 8420824
7467880 6115840 7546604 5978240
1149407 3430422 1213654 3298186
8081314 3367260 8115565 3212957
6177364 2911756 6263096 2830754
1979860 1289101 2070303 1174232
2799136 2290325 2898657 2218201
1115374 8459167 1198840 8310726
774830 5890485 891097 5810711
1596607 7286873 1671837 7194420
7162343 6015663 7217505 5915026
6551052 4462468 6693750 4415392
7485469 6844951 7591677 6748482
5509838 7875367 5594655 7789744
1502484 4007458 1641190 3973774
5775851 7724109 5865886 7632597
6355689 2911756 6421162 2780785
4264757 1381975 4423319 1304407
2855525 7236157 2963116 7124009
7800005 3385803 7907920 3308273
3430427 8601458 3536470 8528805
8458729 7101237 8558154 6976448
4091268 1053606 4152772 915605
6647749 3351125 6762930 3283989
3682291 8096743 3819080 8010428
646392 2094776 690384 2000893
7578293 4674836 7710764 4590994
8622940 4909243 8745100 4834364
3199392 3730311 3268972 3590330
3055305 7674171 3125862 7515053
4002077 4281914 4060815 4208881
7363749 5769548 7542873 5710815
5089007 4584458 5249978 4517989
3555703 8067888 3682291 8003795
2740830 8234344 2842558 8121316
1480085 4648216 1529215 4436537
5592113 4824810 5656190 4728391
7298858 1106394 7363491 1024915
4320645 3884734 4489755 3814957
5154777 7642420 5257637 7574461
7363749 3633494 7530038 3574495
3777129 6719029 3911201 6629310
4790105 1756843 4899570 1711264
4511903 8472076 4602703 8363486
4539294 8326002 4612016 8205159
6856517 3725057 6890303 3590417
5075221 5204230 5198688 5167477
6464420 3008173 6533402 2834518
3089522 2539146 3197389 2464390
5709130 96121 5811985 0
3845356 951422 4060815 922294
8897555 8108238 9000000 7989910
8583194 749379 8676600 681512
1488072 1060149 1581537 974789
2842661 7661423 2948841 7601176
1927039 8148048 2040858 8086410
2651952 1557600 2759414 1458375
8003802 3693522 8133832 3609653
516883 4381565 607502 4297336
5865886 7724109 5914242 7582271
8666155 5178737 8732246 5097491
8862682 4034045 8948411 3939195
2979380 7830630 3055305 7771664
2286860 3292118 2361185 3170557
715528 8895467 811475 8810748
8185270 7422583 8342791 7346511
1154066 8002940 1236100 7885408
5029598 6070201 5133381 5988517
6652477 8445672 6752297 8391520
8382418 7101237 8458729 6989307
3501948 5537339 3586698 5477167
3470767 7189319 3549717 7114315
7631678 8420824 7704511 8280442
6749948 7813073 6879765 7774704
8842869 8108238 8897555 7989910
5426310 133498 5522596 52288
5036865 7963063 5152626 7910578
7053921 5184658 7091930 5046590
93787 183405 238363 148930
3987608 4957488 4060815 4835856
3164000 6126681 3288559 6032591
5663909 3008141 5769677 2902840
8945647 252327 9000000 63855
1398847 7937506 1490736 7857990
8412855 8143422 8558154 8097182
7661768 7779343 7722774 7679651
6187292 7691234 6230752 7592275
5250750 6828147 5348197 6719029
1717165 1395673 1747335 1228920
8778096 800265 9000000 767895
8112535 5614352 8203054 5539077
1687177 7609088 1751648 7510813
8541183 4320876 8641380 4250357
6708278 4415392 6814018 4353641
3247794 1432837 3375957 1348254
7363749 4909243 7578293 4852777
6464420 7605975 6574246 7536048
7486694 8221590 7644181 8195148
1494648 2377413 1583376 2308575
1342638 4819772 1425803 4749764
1641699 5550291 1812551 5484936
447234 3794240 590370 3761052
5660060 8288934 5721202 8156707
6858272 6102175 6995383 6023233
373662 5347070 459428 5280380
5321238 4988148 5357048 4824810
2765752 3163204 2890104 3112754
4853306 5798310 4954734 5705662
371513 6648924 511982 6571226
6570927 4797411 6654598 4663559
7363749 3134807 7418593 2987029
3268972 3893677 3362202 3815128
6136149 4159059 6237507 4071554
6464420 8737714 6559304 8684633
4913758 1933358 5009312 1866180
7406870 646490 7488911 555111
4148506 7289733 4229252 7195830
89503 5102333 170750 5011720
8221888 3580136 8285574 3477459
3351538 7615567 3436927 7515053
7426459 2112010 7590754 2051159
8281595 5925495 8306318 5769548
6580683 3725057 6623527 3473592
4531682 3291017 4667300 3219227
4047282 8532363 4125596 8471178
7675782 8696765 7810653 8644311
2070303 509883 2171424 397049
2934208 1229625 2992405 1089077
3949105 8684192 4033368 8586736
8593243 8158037 8637491 7989910
1910148 2411890 2070303 2346797
7858262 2452595 8003802 2367559
4315941 5285240 4397908 5244139
8200534 5156420 8305317 5088006
1603004 1228920 1693168 1155797
1391544 1060149 1488072 974789
4572189 4739728 4772492 4680833
3777674 1032420 3845356 922294
1940037 5357907 2020950 5273133
2070303 3787366 2151887 3726736
3483083 3242221 3563747 3173925
757270 7008607 825747 6837726
7690327 1983392 7847797 1943344
87912 5347070 157437 5190171
6668677 1595911 6729315 1515710
5183991 8385950 5284873 8324143
2110220 8856252 2180622 8753871
6806708 170071 6853567 62639
8177045 4381443 8237115 4276747
390354 4054422 516883 4009031
6025182 4711093 6116804 4637773
1936066 5839033 1991017 5724743
6912116 1289731 7008017 1178877
908014 7885408 943409 7772035
6275790 5863796 6386976 5798804
3316304 2467872 3477987 2424259
3726032 3350180 3784981 3242221
1743518 5328795 1827741 5250832
459428 5347070 494197 5238048
4535218 975775 4698405 939915
7483571 1400597 7544152 1289731
2626765 2964091 2765752 2892510
6818648 8586731 7023959 8530714
884098 4729447 972141 4635348
1297875 7076679 1403588 6975214
6258662 7887484 6386628 7799357
1342638 5972123 1468334 5919307
82142 668938 121497 532907
1641699 5356484 1743518 5250832
1576334 6719029 1661241 6618632
6275790 6029279 6406692 5940082
6533402 3008173 6648471 2917928
2581878 1229625 2687742 1144092
8714180 3875341 8783816 3731221
2755476 3452937 2833368 3336336
4823363 7202703 4963952 7124090
7363749 4155943 7453407 4100613
1008057 8190922 1096645 8111947
7703885 5769548 7787210 5635771
8882635 4611893 9000000 4581275
5091142 1360397 5175017 1253438
1827741 5390496 1940037 5289430
8640679 5549251 8680752 5349442
952815 3296902 1080134 3226864
2975543 1834753 3064786 1713497
3242669 4676442 3321808 4559333
8331600 1992438 8400473 1902025
3793879 185738 3889900 122465
7539530 5559371 7614751 5455208
8374654 4364632 8454159 4276747
8724792 6633257 8837412 6529548
8146109 6455838 8230042 6321009
4060815 2419057 4085405 2258605
5608563 5004558 5760906 4936688
1386349 6509413 1454659 6356020
1057696 5214227 1178389 5154188
6386976 5940082 6464420 5836520
5104017 4946701 5321238 4894554
3382265 3310123 3483083 3249087
7532158 234522 7595796 98361
1739119 2789264 1881774 2708959
3375957 1143616 3487039 1032420
475239 3183588 519884 3042613
7812781 8575013 7983931 8522370
2897615 2218201 2958245 2083314
8862056 7342766 8922719 7170111
85752 2036258 134429 1909987
1561081 4268647 1600590 4085452
4946902 674714 4993280 462129
6700484 5686859 6827461 5654978
2784861 4436537 2842086 4313176
112263 8522583 165271 8446956
6759993 788598 6874064 712304
5536228 7475188 5586446 7326789
3783410 5091954 3938292 5027061
8693017 2496936 8871248 2451835
5912900 2852408 5980165 2721898
4221432 2258605 4385831 2188704
4612179 783732 4729163 687420
3590577 3342877 3638754 3242221
1528609 3362178 1614297 3289170
545417 2000893 690384 1938533
8700252 2850142 8781034 2771532
5854709 1337964 5948478 1213901
5490019 1965448 5633163 1909554
4423319 1407779 4536195 1304407
5459603 6632128 5594122 6545755
7223053 3183668 7280576 3088063
7215673 4561076 7309960 4477532
6291404 8466630 6350450 8288934
720605 5506223 815384 5391080
5195330 8453572 5284873 8385950
2049423 6298631 2103692 6094550
8618171 375458 8704994 252327
2379472 8554011 2454019 8504145
1050475 6796592 1173561 6719029
208322 6312063 252019 6123981
5198688 5324112 5279154 5215571
2020950 5210659 2126796 5146164
1677963 2834789 1881774 2789264
3606742 7719956 3682291 7668641
2646631 4957488 2806298 4904260
8926341 6925799 9000000 6810563
6275790 6172185 6464420 6109881
8575504 4611893 8640647 4518139
4352094 4447775 4397908 4327092
1583376 2441624 1682819 2373240
4371020 7856290 4470006 7768166
2750336 7789808 2948841 7738566
7006491 2569259 7134437 2505185
0 4601184 223181 4556477
7200722 4008253 7252020 3869505
5496709 360721 5613219 291737
8376400 6614084 8435422 6455838
8548284 2236143 8588518 2112010
1264379 7825802 1320788 7719937
1031775 7508024 1099871 7435462
1162962 332345 1263481 214623
1857645 8339675 1934791 8234344
5809778 5580589 5875215 5415569
6951358 6744545 7071298 6695749
7858262 2684722 8003802 2603715
3861209 1658142 3943821 1565416
1812560 8860152 1907824 8774567
997560 3125409 1063601 2963993
315538 6425733 452703 6347500
519884 3183588 575541 3042613
2742997 5406430 2854049 5343173
3902991 2762848 3990347 2669744
6651473 5338718 6728784 5253376
4335284 1763461 4389860 1619152
4325302 2731800 4428704 2674196
5669483 1177218 5776114 1072538
5398163 783732 5485632 683210
2343483 1192232 2501843 1122206
8572617 3350196 8640432 3258303
7751336 3061009 7867884 2971392
3965395 6185339 4060815 6090589
5187855 8139540 5284873 8056075
4174110 4447775 4268293 4327092
8342101 2966010 8375697 2819901
6540639 2396418 6611357 2300247
2636238 1330431 2759414 1229625
489868 5238048 573636 5102333
7310799 1484725 7424690 1438210
2533550 4624077 2583408 4436537
2224271 3726736 2323211 3653879
8884482 1012715 9000000 940643
4561427 5354927 4649963 5236674
2369471 4897424 2490137 4828651
5639277 1072538 5684441 893609
5591469 6903373 5670372 6833778
994376 2104435 1058477 1984427
315538 6493888 417043 6425733
7891732 780906 7971196 681512
7349430 555111 7429074 451955
4230814 7195830 4303472 7044588
8467768 8445437 8558154 8336667
8100996 1071618 8175688 940643
6446282 1923543 6553997 1841004
7102395 3725057 7256519 3672202
683321 3862135 738979 3761052
2993610 5908570 3040019 5724743
390354 4009031 516883 3925002
4927132 4288260 4969716 4087035
1127926 2826475 1185110 2676590
2883715 1501655 3035970 1467280
4264757 1537852 4463058 1481708
8261901 7800443 8345376 7679651
1782991 5893453 1854303 5799845
2854861 1229625 2934208 1089077
7909618 1902025 8017470 1800116
3626567 5664113 3721924 5578684
1710048 3250950 1789945 3200512
952700 4371125 1009342 4237254
582396 8111947 620253 7934811
4755658 3645115 4880514 3545737
6464420 2834518 6606094 2771223
8113750 4609901 8183164 4507182
8588981 252327 8635614 84802
1391544 1681035 1470318 1620617
1710048 3362178 1789945 3250950
7023959 8831909 7115689 8763426
2764250 4764012 2839477 4715640
4166612 1979606 4227810 1817177
6519607 3653991 6580683 3541952
3493698 4664127 3642711 4593744
6022705 6420928 6082955 6340555
7265060 8003034 7298713 7887340
2047808 8301279 2210284 8234344
6022344 6808062 6152172 6719029
3483083 3402654 3590577 3330525
6594471 479938 6646024 369827
7334030 8136878 7486694 8065570
6132846 7280405 6172846 7186156
3217225 8234344 3327387 8136454
5152626 7964140 5226797 7841194
5006473 3571922 5119746 3519540
7276173 2571365 7363749 2439179
3823605 6477601 3947470 6379677
8340408 6589177 8376400 6455838
3316304 2081486 3398634 1949955
285555 2145550 366420 2031265
1167226 4878730 1231602 4729447
185650 3671137 390354 3619388
7486694 8195148 7644181 8138771
8248290 6820415 8382418 6766799
5699749 724147 5811985 615242
7070412 1902025 7117490 1815835
8434570 7547182 8558154 7476576
1454659 6516704 1550217 6408729
5775851 7391458 5865886 7307685
2370272 1401878 2501843 1368496
477275 4652878 573636 4572043
6464420 7237974 6590506 7156526
2394245 2397577 2536742 2320154
2171424 260566 2287683 159356
8257763 8097182 8309141 7969283
2070303 2968565 2217929 2914291
423573 8446956 514377 8351688
2262505 4962461 2369471 4893537
1076926 3880283 1186950 3816492
3989214 305090 4060815 253213
1907824 8704606 2033083 8644858
7101071 6325481 7217505 6240787
738979 2622250 896312 2598792
2288184 1035315 2403674 995035
6464420 6230784 6610976 6163784
2070303 3133829 2217929 3104650
4490103 939915 4527489 783732
6393847 8469790 6464420 8347941
8772184 681512 8871404 612369
3796582 4395991 3920591 4342164
8113750 4825936 8276234 4791639
6272437 7396022 6383713 7338141
1699130 8627553 1820308 8598487
4912144 7630271 4988311 7555387
3577742 2378209 3624203 2148038
987491 6447779 1058783 6298631
990400 6796592 1050475 6719029
5533751 724147 5616540 615242
5200847 528054 5262345 462129
5661400 1503024 5695417 1380265
149933 7541784 358938 7483101
618468 2992753 738979 2914586
2520095 2892510 2564370 2718044
2423898 6220459 2546530 6126681
1481740 6868618 1510023 6719029
1696624 3686563 1834432 3603765
5452230 8170693 5594655 8141338
4636302 77940 4768987 0
366420 2444836 397539 2337457
1922841 6641892 2130324 6605841
8048756 3053944 8146959 2966010
8113750 4909243 8156756 4825936
3510397 3916244 3582302 3815128
4922263 6177272 4981014 6011477
6275790 5940082 6386976 5863796
3159579 3787366 3199392 3590330
4871155 9000000 4929905 8869745
5092811 6345002 5252004 6278082
7717670 3574495 7800005 3441291
989549 7345764 1069526 7250579
278391 7261874 411807 7216377
1907824 8774125 1992999 8704606
3754953 1334925 3786361 1157968
333220 1520266 511827 1466018
210756 8080716 341113 8007804
6317532 89104 6401192 0
3899833 6572289 3959341 6477601
8788971 612369 8871404 534852
738979 3603765 826799 3525374
6464420 5435609 6550546 5338718
5477886 541257 5588871 462129
7143084 2891433 7223053 2791644
4636302 195091 4852862 153169
3979185 3416227 4060815 3310728
417361 6793455 520193 6719029
7457597 2858941 7519926 2690600
4736865 5902121 4818524 5801332
3398634 2081486 3442629 1949955
2210284 8356291 2296401 8234344
3536470 8566372 3653541 8528805
8079109 7113801 8139318 7025388
5652917 5580589 5750465 5521428
5907563 8097347 6022344 8008954
4520553 3754555 4577805 3595236
5601635 7162833 5701711 7081776
1391544 607113 1488092 482386
6213163 6937484 6279149 6858071
3966297 744838 4060815 639148
4186245 3645345 4245539 3477411
7400225 251467 7532158 203712
7912345 3885826 8003802 3785684
