8000 500000 500000 
153028 252332 157573 248778
276778 458196 279832 445303
157577 377185 160448 367918
94906 329822 102594 326848
481423 233226 486610 227847
303529 113250 311148 109565
322156 236916 327966 228796
118305 272388 120356 260306
100334 463996 115400 461209
254644 464928 266061 461878
477343 60419 480851 53742
115176 365247 120356 357349
431950 461516 437336 455628
410379 284609 417144 278336
362209 380564 367584 373551
303254 217538 317411 214496
344005 222410 349752 215920
149588 256380 153028 248778
81540 470727 85214 458786
247981 72598 256660 68602
65279 374908 67631 368200
473695 372680 479259 367862
492254 441370 500000 435684
441860 242346 443775 233161
205642 471580 214082 465947
35858 320004 41508 315814
334162 191831 335593 182221
425309 259519 431820 255165
211958 276184 220873 272149
309486 47176 317632 42036
429165 349946 433146 341555
173444 81428 176415 74699
358366 61011 361980 49391
71103 451341 81628 449558
26618 364868 32066 361734
169075 148340 175266 140872
71103 449558 76605 444739
299891 71140 303529 63197
480926 278154 483875 272677
413595 225585 419108 220032
48439 406664 51852 396582
297023 275791 299831 268575
130036 120541 134097 116229
21249 229959 25843 225525
104575 495858 108148 491034
80344 110843 84092 104973
213851 20778 222427 18621
251957 383740 258388 376527
233014 160768 237469 154947
14609 233907 25843 229959
292935 60539 303529 57122
406216 139042 411919 131318
35858 390962 40603 386265
150201 358613 159276 355596
179718 470727 187277 468661
208634 266550 215361 261745
180140 380761 186535 377185
431820 262786 437278 255236
326979 239432 335080 236916
203082 210051 207900 202903
28060 277558 35858 272820
52364 267034 58520 260453
57411 458349 60388 452906
31129 396582 35858 390942
487161 103356 491404 92281
94349 333954 98055 329822
97089 118619 102747 110442
219834 87434 222008 81044
254758 49391 262530 46639
337230 99204 341772 91224
200263 340859 208942 337103
443621 273463 447307 262786
341165 125598 344701 116229
286719 69101 289937 61222
307204 349854 312096 343798
151885 433248 154203 421819
350524 99204 354886 91224
359590 14571 362739 0
398242 65025 403909 61006
182101 26616 191391 21721
270029 64925 273518 59334
375535 303171 378410 291237
9268 217472 13509 211547
472214 159571 476064 150986
179044 182684 182378 172378
123050 449011 130248 443555
160441 129558 163637 120600
135803 214696 141722 209364
233873 309397 239210 304478
114123 334751 120356 329482
484727 396484 492095 390881
120356 389574 127417 386471
177042 54213 182609 46762
87432 70483 94355 67195
78094 444739 85214 441589
215439 353850 223748 349988
213851 71495 216863 58484
258924 286515 269779 282757
465708 337263 473131 332190
327907 7630 331495 0
243775 272826 249453 266312
229508 198629 233696 187977
227756 422067 231844 410628
89773 141771 97089 138596
472316 464687 475680 453806
257887 154947 260551 145217
144313 92340 148228 83064
399548 49391 405920 42928
155680 46526 160992 43738
474187 278154 480926 272677
236629 478785 243555 474084
339684 87266 344612 79509
148228 45787 155680 40540
494742 453680 500000 451160
470758 212269 477081 205139
254529 343064 259411 339717
14886 48655 21631 42980
434039 324288 439053 318015
311547 318015 315839 311433
177739 116229 182342 109278
339091 470911 344039 463523
255283 388420 262166 383740
110512 176146 120356 172226
476244 89096 482277 84118
215944 182221 222918 176664
442592 420309 451169 418117
120356 66812 125676 60963
49711 94533 54679 85776
205283 318015 209223 308790
417615 67934 422423 60343
383854 323563 389803 318015
4151 494040 13153 489638
317411 217538 318885 207734
441394 285997 450820 282259
446398 18671 450378 13012
382023 299300 387055 291237
60388 453611 64233 442345
106873 85376 120356 82944
302140 162098 309956 158504
277184 188182 282312 182221
17860 390854 21408 378525
130767 230430 135005 225688
440896 436769 451169 433414
399494 449110 406211 442959
468020 416235 471994 411346
94906 318899 102594 314534
448289 39168 455032 34516
413815 201862 415555 189594
25843 226411 28502 220609
336408 365235 341417 356681
320064 168148 325837 162098
455083 56744 459367 49391
476064 140498 486183 137218
307817 86726 311043 79509
105227 190232 110512 185612
340440 222410 344005 215920
26921 378525 35858 375271
487497 17960 492098 7751
15604 152419 21344 149714
8304 418727 13440 414840
9079 272820 13570 262961
67339 470727 71103 462720
84092 155562 90147 150515
460694 446743 466875 441703
398227 383420 406211 377442
137117 435477 142728 428469
264557 442453 269908 438538
21486 400215 30088 396582
441431 24383 447250 21699
98873 372019 106193 369021
71945 275346 73710 267016
130312 205992 135821 200668
162388 92340 165535 84731
44905 386265 50668 379279
227685 55440 233374 49391
171520 209292 180011 205655
463693 201862 471769 196550
414816 149519 423052 144933
63788 433481 70283 427382
454726 13012 460311 5970
372861 156047 384954 153273
442370 201862 444956 193258
479259 325665 489133 322671
180253 276943 186332 274181
319425 116229 325437 108843
182342 116229 186239 110245
356786 291919 360389 284877
147312 422175 151885 416490
492052 253289 495650 249290
69559 19323 75204 11653
84070 247424 85982 236773
59045 167766 61290 160307
465708 340491 472927 337263
474084 192123 478742 184484
271331 267900 283275 264885
209858 172829 215944 165436
200450 12294 207239 6370
457472 462872 460200 453806
111380 319333 115486 314014
189665 42350 197005 36753
218676 361280 223748 356275
74916 187653 79742 183910
325437 110467 330801 107158
201203 356275 209825 353007
297616 496318 305378 490913
248767 18424 256863 13379
194581 428846 199013 424090
110123 43922 112883 33138
427740 16275 438052 12203
18000 143509 22706 134794
182612 390008 188399 383732
406211 438365 408366 428627
67399 101714 70164 97261
478672 68283 493833 66178
170754 8182 173191 0
129842 382874 139754 381154
397568 464170 403138 457601
175266 138006 183208 132569
67399 148172 71936 139203
160427 413336 164851 407708
194581 168350 201930 166211
392797 90834 396375 84118
106873 33138 110690 21849
200880 100670 205983 92340
130959 378230 136771 372890
94441 383505 104586 379439
292935 53944 299812 49391
488712 483388 493277 479028
210507 261745 215361 253557
419765 144933 423085 134760
446565 381037 450617 372680
382685 379375 385475 371491
7368 200898 15318 195050
111150 300142 116466 292098
440313 274006 443621 262786
218604 64743 223581 61813
328161 124961 331751 116229
344643 416455 351533 414126
245710 337896 254529 333748
114210 416490 117487 411390
214812 301196 216672 293181
406323 209540 410535 201862
319063 350382 325019 345912
384830 96620 388292 92111
22414 11575 24910 0
87265 35150 94355 29333
105237 126026 109174 115897
362858 447232 369732 440562
145974 309584 150127 303675
140519 272511 145705 264235
106873 88778 120356 85376
150539 248778 156973 241575
476064 119384 486183 116229
153555 148307 160441 143580
155724 438453 160427 433248
180355 342102 184628 338097
438072 415512 439688 404960
369881 224029 374463 218283
94355 72521 98433 65650
293537 100069 298855 92340
51852 406664 53838 396582
97662 483764 103560 477897
157401 255723 168777 252332
288644 426885 295141 422055
427301 284631 434145 278336
16981 170518 24509 165383
404033 178042 413815 175784
220727 480865 228073 477751
459390 206779 464521 201862
137833 336372 141199 331599
152024 268537 161421 264235
376088 61431 384073 55545
384172 217714 390571 211579
175853 71571 179892 60713
410535 237849 415756 229245
184647 425612 194581 422432
388292 106430 392797 99493
106193 357807 110821 352857
89022 480310 92605 470727
233696 255404 244344 251482
127577 182684 133515 178295
319063 345912 325019 339457
402654 36360 408277 29336
433794 25821 438052 16275
24886 316612 35858 313065
214951 116229 217459 107487
412785 490184 418953 486167
102747 126026 105237 110442
343567 343087 349573 338397
139435 444801 143383 440575
348062 393351 357893 389721
207794 447748 211139 439280
213851 49391 216618 33225
384892 262786 387515 254577
288123 450916 294697 445022
76303 344996 82186 337675
237512 107487 251127 104486
353768 244566 360389 240373
446587 395744 451169 385655
84070 269503 90147 267230
457120 305339 464832 299558
102541 180855 107510 174574
227454 405234 235553 403335
233696 213649 239979 206615
131226 264235 134408 253519
411739 438365 418953 436283
494314 33598 500000 28538
178050 282238 186034 276943
399548 42928 403575 36360
150201 332131 155299 322950
134536 453271 139435 445446
246291 458196 254505 452765
400129 247462 404867 242346
188878 334733 194581 327721
332097 459685 335733 454466
368614 254891 372157 249407
214143 385192 220037 379014
307341 186020 317411 182221
17388 217472 25843 215056
159837 179819 165548 175784
9427 244305 14609 240187
392797 102624 403986 100478
238744 264800 243775 257131
415106 313698 424022 309792
16853 299231 26154 296800
19956 195050 25843 188247
393021 247716 400129 242346
493391 123079 500000 116229
120356 364499 128312 359289
261338 236916 265819 230261
90147 272527 99609 270510
127669 38206 131524 29616
5946 371369 9156 361817
204842 37939 208725 31152
168777 276943 173194 269529
278256 111890 283871 103702
209342 105888 219981 101401
134068 108155 136926 100993
264634 271801 268224 266508
409829 357942 416849 352329
168792 407708 172584 396582
162580 305487 169851 301585
145424 493573 151065 486009
384717 5654 394869 3267
74916 176652 79742 172953
325258 377372 329369 373407
166028 29616 174061 26614
173444 87634 181395 85402
120356 302265 127071 296838
328366 79509 331791 65940
394818 159571 398610 148529
305203 135079 313420 131258
445242 207837 449005 203404
150205 195018 157451 190225
42873 7031 55460 4785
486054 66178 489568 60419
120356 248778 128096 242920
481423 227847 493644 225028
372806 93970 378415 89180
322382 70536 328366 65940
322626 339457 329369 333349
343351 305385 348320 300159
162388 84731 165535 71571
233696 293181 245000 289375
239262 356521 243693 352737
311362 174738 317051 168148
281861 158100 287637 153613
254758 46639 262530 42871
256660 71840 261478 64925
172294 21721 177056 16444
76864 470727 81540 463817
322353 401436 329369 396601
41413 433481 48439 428257
174061 25146 182101 21721
268231 358542 279832 356006
135234 33817 139385 29616
199943 215385 207900 212438
245626 306142 252027 299421
208866 325724 214342 322934
290328 77646 292935 69101
137312 165917 144578 160828
441652 500000 451169 495584
303254 236916 308432 227781
189787 476079 194581 470727
160441 140872 164657 129558
82186 341490 88520 336101
223581 70109 233374 67121
101603 391799 109970 386142
22622 378525 26921 372551
437978 368085 446565 362856
482004 463350 486998 459667
21408 396582 25517 387749
319425 108843 325437 105720
213145 101401 224518 97529
41508 313550 50202 311178
160277 175784 165548 169178
296711 214744 303254 209251
20993 207492 25843 200898
120356 318103 131078 314134
377785 118431 385829 116229
106172 172226 111592 165931
384673 188977 387488 179613
347136 152810 351750 144805
277415 124727 284246 119630
456349 116229 468474 112711
257996 352737 262515 343064
207212 398750 211273 391624
471994 402253 479593 396484
165401 434854 172661 431145
420664 39467 424458 29381
246291 464928 254644 462878
67399 55486 79448 53359
103416 260306 107473 253072
422792 309792 426952 300828
222023 272149 224631 263579
428827 397663 437497 392279
329369 365235 333602 358008
487479 242346 490776 237156
12241 386503 14643 377304
457343 225196 463318 221241
296217 356464 304091 351030
445468 326477 449528 318015
317051 182221 321029 173921
40566 386265 44905 380818
179587 155269 183132 148659
343567 338397 349573 334968
36851 423530 42398 419274
237228 329309 239262 318015
204842 24379 213851 19384
440773 65986 442994 57773
194581 443143 203474 441312
408277 25821 414643 18704
59045 148377 65015 143871
458842 392061 462493 384798
166137 478493 169633 470727
50245 254270 54352 248205
223581 72575 233374 70109
284441 10710 290880 4349
90147 155360 102541 153056
409725 77680 415089 69875
112170 403722 117453 396582
425628 381037 431492 376793
248767 13379 252483 6300
481574 193234 487020 186997
362625 416788 364188 408185
139274 457969 147572 453271
124521 38206 127669 29616
61215 114408 67399 109032
240285 457000 246291 451950
175816 189713 183471 184818
350895 14571 353937 6767
460200 462872 466080 458452
106873 68553 114962 64618
31916 102947 34074 90956
71297 283997 74157 275346
151320 94452 161430 92340
120356 100993 129875 96818
394004 418324 396253 408927
116364 51299 120356 43922
385475 428710 391217 422112
147572 470727 151885 464504
106889 292098 110347 287561
480088 463350 482004 450680
148228 54213 151345 45787
432268 62153 436877 58951
233696 245463 241096 240720
175266 165917 189108 163926
287707 102273 289812 92340
115400 423496 119847 416490
373020 8163 376135 0
298147 334525 304091 329181
497618 273700 500000 262786
384954 138909 394818 137263
418953 500000 426142 496717
227900 182221 229978 172069
181519 287588 189138 282238
107560 386142 113690 380061
309327 422055 321960 418734
67399 125661 71854 117474
120356 23353 125785 20478
150539 241575 156973 238912
456349 103356 467340 101416
158714 131132 160441 121554
225082 24290 232766 18621
399630 148529 402004 140922
259513 309741 272530 306834
442592 405900 451169 403222
313420 138183 317441 127873
244431 352737 249465 344945
390814 318015 395346 311414
449879 111265 451625 101740
491110 446319 494742 441370
376711 494839 385475 492519
398430 308356 400689 299300
443754 251556 448131 242346
257608 120700 263289 116229
